parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_school,dist_to_childcare,complaint_count,building_use,target_label
31071,1.11701E+18,청파동1가 77-2도,도,국유지,26.054625246673822,126.9682778418972,37.5480204089968,351.57078256,139.99733212,144,미지정,1
31072,1.11701E+18,청파동1가 81-1도,도,국유지,79.52719613933004,126.96802372473329,37.54793000702966,329.15978444,118.70661966,144,미지정,1
31073,1.11701E+18,청파동1가 91-68도,도,국유지,253.8038151850924,126.96727551418195,37.54935889421517,245.02929129,27.77563394,144,미지정,1
31074,1.11701E+18,청파동1가 18-1도,도,국유지,103.8292535264045,126.96667139139473,37.54928366170752,197.85922858,30.83926865,144,미지정,1
31075,1.11701E+18,청파동1가 97-46도,도,국유지,1857.1574564770563,126.96697220475968,37.54770610741841,238.23999208,49.47601381,144,미지정,1
31076,1.11701E+18,청파동1가 89-72도,도,국유지,3823.579316019721,126.96640084647827,37.54848937472607,193.84013207,51.06156105,144,미지정,1
31077,1.11701E+18,청파동1가 1-136도,도,국유지,79.6134971305728,126.9647230066112,37.54976169803922,28.51926443,202.24631016,144,미지정,1
31078,1.11701E+18,청파동1가 100-6도,도,국유지,271.17075044545345,126.96851990047506,37.54722682553288,456.14147535,220.61929237,144,미지정,1
31079,1.11701E+18,청파동1가 101-8 도,도,국유지,60.27022475458216,126.96904105475994,37.546931189937624,411.5456668,182.98361446,144,미지정,1
31080,1.11701E+18,청파동1가 102-3 도,도,국유지,20.989132610266097,126.96883931199373,37.54698817204049,422.35165677,190.12937881,144,미지정,1
31081,1.11701E+18,청파동1가 102-13도,도,국유지,129.37255681841634,126.96895878847154,37.54693597572749,413.90555655,183.65188467,144,미지정,1
31082,1.11701E+18,청파동1가 196-2도,도,국유지,343.8439799080952,126.97023640405529,37.54700939382444,407.62010812,218.92898761,144,미지정,1
31083,1.11701E+18,청파동1가 195-2도,도,국유지,54.851052084821276,126.97019481555652,37.54727821719565,437.4325309,243.91150952,144,미지정,1
31084,1.11701E+18,청파동1가 195-3도,도,국유지,25.04951224080287,126.97017591836334,37.547376205951444,448.30825817,253.16127264,144,미지정,1
31085,1.11701E+18,청파동1가 180-3도,도,국유지,765.0963567679864,126.97011017523958,37.54713311224348,421.38006459,226.15453251,144,미지정,1
31086,1.11701E+18,청파동1가 194-1도,도,국유지,69.28378809872083,126.96986029728197,37.54689589052472,396.04484222,193.21218923,144,미지정,1
31087,1.11701E+18,청파동1가 107-1도,도,국유지,87.77683361200616,126.96945972721005,37.546887897256816,399.30155979,182.01457641,144,미지정,1
31088,1.11701E+18,청파동1가 101-4도,도,국유지,50.67787210288225,126.96922176320884,37.547130753370745,429.5990513,205.76680421,144,미지정,1
31089,1.11701E+18,청파동1가 100-35도,도,국유지,67.76310928212479,126.9684833184735,37.54741561465721,375.13170694,174.94805043,144,미지정,1
