parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_nosmoking_zone,dist_to_childcare_center,dist_to_parking_lot,dist_to_school,complaint_count,building_use,target_label
278821,1117000000000004097,이태원동 225-181 도,도,국유지,326.41226875502616,126.99066310902926,37.53971273097535,205.77408705,77.33468247,200.32521706,346.17607576,70,미지정,0
278821,1117000000000004097,이태원동 225-181 도,도,국유지,326.41226875502616,126.99066310902926,37.53971273097535,205.77408705,77.33468247,200.32521706,346.17607576,66,미지정,0
278822,1117000000000004098,이태원동 225-79도,도,국유지,24.53214974142611,126.99064751246168,37.53979613881115,228.56513018,86.59159,197.85122891,338.49152383,70,미지정,0
278822,1117000000000004098,이태원동 225-79도,도,국유지,24.53214974142611,126.99064751246168,37.53979613881115,228.56513018,86.59159,197.85122891,338.49152383,66,미지정,0
278823,1117000000000004099,이태원동 225-49도,도,국유지,410.4271479808958,126.99009777734496,37.53950803453868,155.50396288,89.20900019,255.2085403,332.96689655,70,미지정,0
278823,1117000000000004099,이태원동 225-49도,도,국유지,410.4271479808958,126.99009777734496,37.53950803453868,155.50396288,89.20900019,255.2085403,332.96689655,66,미지정,0
278824,1117000000000004100,이태원동 225-189 도,도,국유지,203.9037104609888,126.98981557970735,37.539568925909,147.36521725,113.86389799,275.47287389,313.92476608,70,미지정,0
278824,1117000000000004100,이태원동 225-189 도,도,국유지,203.9037104609888,126.98981557970735,37.539568925909,147.36521725,113.86389799,275.47287389,313.92476608,66,미지정,0
278825,1117000000000004101,이태원동 225-200 도,도,국유지,130.3270281208679,126.98969300613408,37.53946844094884,132.43648194,118.50080454,289.7091526,318.32773243,70,미지정,0
278825,1117000000000004101,이태원동 225-200 도,도,국유지,130.3270281208679,126.98969300613408,37.53946844094884,132.43648194,118.50080454,289.7091526,318.32773243,66,미지정,0
278826,1117000000000004102,이태원동 225-88 도,도,국유지,35.66529446421191,126.99021009075909,37.53967998496517,176.69112,94.43253117,238.51833489,323.19256502,70,미지정,0
278826,1117000000000004102,이태원동 225-88 도,도,국유지,35.66529446421191,126.99021009075909,37.53967998496517,176.69112,94.43253117,238.51833489,323.19256502,66,미지정,0
278827,1117000000000004103,이태원동 225-193 도,도,국유지,153.43706977937836,126.98942308689999,37.53938753218262,114.88629794,138.0255867,315.18234145,316.05376609,70,미지정,0
278827,1117000000000004103,이태원동 225-193 도,도,국유지,153.43706977937836,126.98942308689999,37.53938753218262,114.88629794,138.0255867,315.18234145,316.05376609,66,미지정,0
278828,1117000000000004104,이태원동 278-2 도,도,국유지,51.433202907268424,126.98944216112012,37.539774073042814,156.57701086,153.8828912,299.69313472,277.99035881,70,미지정,0
278828,1117000000000004104,이태원동 278-2 도,도,국유지,51.433202907268424,126.98944216112012,37.539774073042814,156.57701086,153.8828912,299.69313472,277.99035881,66,미지정,0
278829,1117000000000004105,이태원동 225-248 도,도,국유지,35.62140960432589,126.99061220046812,37.53920514470604,166.96464109,32.72378103,233.51283073,386.67443101,70,미지정,0
278829,1117000000000004105,이태원동 225-248 도,도,국유지,35.62140960432589,126.99061220046812,37.53920514470604,166.96464109,32.72378103,233.51283073,386.67443101,66,미지정,0
278830,1117000000000004106,이태원동 225-70 도,도,국유지,54.851812462322414,126.98935802551263,37.53945774618502,120.72088155,145.80523341,317.63775985,306.62403315,70,미지정,0
278830,1117000000000004106,이태원동 225-70 도,도,국유지,54.851812462322414,126.98935802551263,37.53945774618502,120.72088155,145.80523341,317.63775985,306.62403315,66,미지정,0
278831,1117000000000004107,이태원동 225-188 도,도,국유지,82.05214281054214,126.98953774474994,37.539407373420985,120.5103574,128.97092853,304.98604158,318.2284608,70,미지정,0
278831,1117000000000004107,이태원동 225-188 도,도,국유지,82.05214281054214,126.98953774474994,37.539407373420985,120.5103574,128.97092853,304.98604158,318.2284608,66,미지정,0
278832,1117000000000004108,이태원동 225-265 도,도,국유지,62.355902592651546,126.99037628380786,37.5391663817052,147.20503341,50.28588544,252.88353748,380.01976556,70,미지정,0
278832,1117000000000004108,이태원동 225-265 도,도,국유지,62.355902592651546,126.99037628380786,37.5391663817052,147.20503341,50.28588544,252.88353748,380.01976556,66,미지정,0
278833,1117000000000004109,이태원동 225-250 도,도,국유지,113.78461084701121,126.99043299926726,37.53913850033046,149.63342331,44.67054637,250.62517611,379.92695597,70,미지정,0
278833,1117000000000004109,이태원동 225-250 도,도,국유지,113.78461084701121,126.99043299926726,37.53913850033046,149.63342331,44.67054637,250.62517611,379.92695597,66,미지정,0
278834,1117000000000004110,이태원동 225-249 도,도,국유지,62.49814474210143,126.99055250396296,37.53917949823432,160.98322865,36.05097031,239.43749204,389.3511217,70,미지정,0
278834,1117000000000004110,이태원동 225-249 도,도,국유지,62.49814474210143,126.99055250396296,37.53917949823432,160.98322865,36.05097031,239.43749204,389.3511217,66,미지정,0
278835,1117000000000004111,이태원동 225-251 도,도,국유지,57.72598144412041,126.9908136020674,37.53926309572359,185.50384461,25.83927742,215.5233626,392.55995976,70,미지정,0
278835,1117000000000004111,이태원동 225-251 도,도,국유지,57.72598144412041,126.9908136020674,37.53926309572359,185.50384461,25.83927742,215.5233626,392.55995976,66,미지정,0
278836,1117000000000004112,이태원동 225-258 도,도,국유지,12.751708648342174,126.99082901538459,37.5392307378205,184.86914208,22.0003339,216.73867806,396.20369992,70,미지정,0
278836,1117000000000004112,이태원동 225-258 도,도,국유지,12.751708648342174,126.99082901538459,37.5392307378205,184.86914208,22.0003339,216.73867806,396.20369992,66,미지정,0
278837,1117000000000004113,이태원동 225-224 도,도,국유지,39.85397973173531,126.99092765247352,37.53926135376159,194.1298572,23.67931344,207.8819281,399.16804604,70,미지정,0
278837,1117000000000004113,이태원동 225-224 도,도,국유지,39.85397973173531,126.99092765247352,37.53926135376159,194.1298572,23.67931344,207.8819281,399.16804604,66,미지정,0
278838,1117000000000004114,이태원동 225-165 도,도,국유지,13.472661139210686,126.99098486494358,37.53928029523116,199.56929412,26.30927282,202.67913962,400.87855712,70,미지정,0
278838,1117000000000004114,이태원동 225-165 도,도,국유지,13.472661139210686,126.99098486494358,37.53928029523116,199.56929412,26.30927282,202.67913962,400.87855712,66,미지정,0
278839,1117000000000004115,이태원동 225-162 도,도,국유지,42.732892147265375,126.99103703094993,37.539294331497,204.35711648,29.06138292,198.18592022,402.7643785,70,미지정,0
278839,1117000000000004115,이태원동 225-162 도,도,국유지,42.732892147265375,126.99103703094993,37.539294331497,204.35711648,29.06138292,198.18592022,402.7643785,66,미지정,0
278840,1117000000000004116,이태원동 225-166 도,도,국유지,21.22175181400962,126.99090551305753,37.539284646175176,193.71491156,26.32305825,207.715263,395.93124501,70,미지정,0
278840,1117000000000004116,이태원동 225-166 도,도,국유지,21.22175181400962,126.99090551305753,37.539284646175176,193.71491156,26.32305825,207.715263,395.93124501,66,미지정,0
278841,1117000000000004117,이태원동 226-2 도,도,국유지,1592.6324735458475,126.99131819290079,37.53962902113551,235.21046179,73.23132192,155.37046013,394.01148677,70,미지정,0
278841,1117000000000004117,이태원동 226-2 도,도,국유지,1592.6324735458475,126.99131819290079,37.53962902113551,235.21046179,73.23132192,155.37046013,394.01148677,66,미지정,0
278842,1117000000000004118,이태원동 225-228 도,도,국유지,12.99689868837595,126.99104643396227,37.539328855345914,206.95560218,32.95190761,195.03728798,400.47381442,70,미지정,0
278842,1117000000000004118,이태원동 225-228 도,도,국유지,12.99689868837595,126.99104643396227,37.539328855345914,206.95560218,32.95190761,195.03728798,400.47381442,66,미지정,0
278843,1117000000000004119,이태원동 225-246 도,도,국유지,17.68563993833959,126.99064613643925,37.53920298890737,169.38746958,30.09086251,231.27833777,388.66359224,70,미지정,0
278843,1117000000000004119,이태원동 225-246 도,도,국유지,17.68563993833959,126.99064613643925,37.53920298890737,169.38746958,30.09086251,231.27833777,388.66359224,66,미지정,0
278844,1117000000000004120,이태원동 225-252 도,도,국유지,70.88971364102326,126.9907149894839,37.53922801328353,176.02898036,27.29953008,224.77111068,390.16125546,70,미지정,0
278844,1117000000000004120,이태원동 225-252 도,도,국유지,70.88971364102326,126.9907149894839,37.53922801328353,176.02898036,27.29953008,224.77111068,390.16125546,66,미지정,0
278845,1117000000000004121,이태원동 75-10도,도,국유지,37.89505235850811,126.99157418146518,37.533485530071616,209.2866649,158.69654501,466.87662397,424.55388048,70,미지정,0
278845,1117000000000004121,이태원동 75-10도,도,국유지,37.89505235850811,126.99157418146518,37.533485530071616,209.2866649,158.69654501,466.87662397,424.55388048,66,미지정,0
278846,1117000000000004122,이태원동 672 도,도,국유지,59.319464270956814,126.98747157560977,37.539885251123046,213.32213574,319.08427615,349.93247299,239.31227248,70,미지정,0
278846,1117000000000004122,이태원동 672 도,도,국유지,59.319464270956814,126.98747157560977,37.539885251123046,213.32213574,319.08427615,349.93247299,239.31227248,66,미지정,0
278847,1117000000000004123,이태원동 254-12도,도,국유지,69.11821165354922,126.98975129189432,37.54048447089572,207.53895118,190.22883078,262.00615077,228.57791294,70,미지정,0
278847,1117000000000004123,이태원동 254-12도,도,국유지,69.11821165354922,126.98975129189432,37.54048447089572,207.53895118,190.22883078,262.00615077,228.57791294,66,미지정,0
278848,1117000000000004124,이태원동 225-7도,도,국유지,45.07206075126305,126.99052727167211,37.539749827674996,200.48701303,85.47535763,209.63704069,335.04863101,70,미지정,0
278848,1117000000000004124,이태원동 225-7도,도,국유지,45.07206075126305,126.99052727167211,37.539749827674996,200.48701303,85.47535763,209.63704069,335.04863101,66,미지정,0
278849,1117000000000004125,이태원동 225-180 도,도,국유지,58.328863805159926,126.99040001193981,37.539746899240455,192.90478829,90.4084506,220.17667607,327.90620719,70,미지정,0
278849,1117000000000004125,이태원동 225-180 도,도,국유지,58.328863805159926,126.99040001193981,37.539746899240455,192.90478829,90.4084506,220.17667607,327.90620719,66,미지정,0
278850,1117000000000004126,이태원동 255-69도,도,국유지,281.78257009526715,126.98963621868131,37.54076762952455,196.20622708,222.28286337,283.31402513,199.04375492,70,미지정,0
278850,1117000000000004126,이태원동 255-69도,도,국유지,281.78257009526715,126.98963621868131,37.54076762952455,196.20622708,222.28286337,283.31402513,199.04375492,66,미지정,0
278851,1117000000000004127,이태원동 225-82도,도,국유지,42.521692057373,126.99010573487118,37.539924568358316,194.33988806,121.30045905,238.72240458,296.12966176,70,미지정,0
278851,1117000000000004127,이태원동 225-82도,도,국유지,42.521692057373,126.99010573487118,37.539924568358316,194.33988806,121.30045905,238.72240458,296.12966176,66,미지정,0
278852,1117000000000004128,이태원동 252-10도,도,국유지,290.7897565960884,126.99051016752964,37.53998557636629,213.40489604,110.34277039,202.45814823,314.96029881,70,미지정,0
278852,1117000000000004128,이태원동 252-10도,도,국유지,290.7897565960884,126.99051016752964,37.53998557636629,213.40489604,110.34277039,202.45814823,314.96029881,66,미지정,0
278853,1117000000000004129,이태원동 251-72도,도,국유지,133.98440356971696,126.99102980183508,37.54021825661017,174.09279343,130.20977836,151.77921413,332.87185244,70,미지정,0
278853,1117000000000004129,이태원동 251-72도,도,국유지,133.98440356971696,126.99102980183508,37.54021825661017,174.09279343,130.20977836,151.77921413,332.87185244,66,미지정,0
278854,1117000000000004130,이태원동 254-1도,도,국유지,135.81317796185613,126.98970571345512,37.5404384871443,233.81468049,188.24980485,266.06976474,229.69585567,70,미지정,0
278854,1117000000000004130,이태원동 254-1도,도,국유지,135.81317796185613,126.98970571345512,37.5404384871443,233.81468049,188.24980485,266.06976474,229.69585567,66,미지정,0
278855,1117000000000004131,이태원동 254-13 도,도,국유지,52.5167378410697,126.9896739948948,37.54024783302204,212.67878147,173.10941342,270.04920733,244.34658139,70,미지정,0
278855,1117000000000004131,이태원동 254-13 도,도,국유지,52.5167378410697,126.9896739948948,37.54024783302204,212.67878147,173.10941342,270.04920733,244.34658139,66,미지정,0
278856,1117000000000004132,이태원동 255-47도,도,국유지,320.29141845024424,126.98995095551776,37.54088802463238,165.6917278,221.6384347,248.55770605,212.03691521,70,미지정,0
278856,1117000000000004132,이태원동 255-47도,도,국유지,320.29141845024424,126.98995095551776,37.54088802463238,165.6917278,221.6384347,248.55770605,212.03691521,66,미지정,0
278857,1117000000000004133,이태원동 96-91도,도,국유지,239.4815358389169,126.99402305732832,37.531595347486174,309.8030261,277.74879487,169.79291635,229.91598946,70,미지정,0
278857,1117000000000004133,이태원동 96-91도,도,국유지,239.4815358389169,126.99402305732832,37.531595347486174,309.8030261,277.74879487,169.79291635,229.91598946,66,미지정,0
278858,1117000000000004134,이태원동 404-48도,도,국유지,614.0015371688642,126.98840324277403,37.53536544608378,130.25503947,108.40915556,683.57337505,95.52436245,70,미지정,0
278858,1117000000000004134,이태원동 404-48도,도,국유지,614.0015371688642,126.98840324277403,37.53536544608378,130.25503947,108.40915556,683.57337505,95.52436245,66,미지정,0
278859,1117000000000004135,이태원동 254-34 도,도,국유지,29.38239486468956,126.99034150570299,37.540554972180495,166.32503855,175.0368156,210.01665745,261.80880275,70,미지정,0
278859,1117000000000004135,이태원동 254-34 도,도,국유지,29.38239486468956,126.99034150570299,37.540554972180495,166.32503855,175.0368156,210.01665745,261.80880275,66,미지정,0
278860,1117000000000004136,이태원동 256-1도,도,국유지,374.2592809521593,126.99124779890622,37.540977965160096,87.60925705,196.23432144,141.10966264,308.63058338,70,미지정,0
278860,1117000000000004136,이태원동 256-1도,도,국유지,374.2592809521593,126.99124779890622,37.540977965160096,87.60925705,196.23432144,141.10966264,308.63058338,66,미지정,0
278861,1117000000000004137,이태원동 255-79도,도,국유지,71.38309854269028,126.99010740480935,37.541301360334366,131.44930236,260.33580084,259.97461691,201.74141404,70,미지정,0
278861,1117000000000004137,이태원동 255-79도,도,국유지,71.38309854269028,126.99010740480935,37.541301360334366,131.44930236,260.33580084,259.97461691,201.74141404,66,미지정,0
278862,1117000000000004138,이태원동 255-19도,도,국유지,105.34586470387876,126.98991111654254,37.541293024162016,147.99222138,264.80607925,249.0554153,186.23428411,70,미지정,0
278862,1117000000000004138,이태원동 255-19도,도,국유지,105.34586470387876,126.98991111654254,37.541293024162016,147.99222138,264.80607925,249.0554153,186.23428411,66,미지정,0
278863,1117000000000004139,이태원동 255-21도,도,국유지,463.90439519949723,126.990245872668,37.54128188752513,121.0853581,255.1049627,235.81871766,213.88654305,70,미지정,0
278863,1117000000000004139,이태원동 255-21도,도,국유지,463.90439519949723,126.990245872668,37.54128188752513,121.0853581,255.1049627,235.81871766,213.88654305,66,미지정,0
278864,1117000000000004140,이태원동 251-14도,도,국유지,112.31089785834774,126.99135217625908,37.54078308566229,107.31332634,172.74012233,125.18516661,325.58922381,70,미지정,0
278864,1117000000000004140,이태원동 251-14도,도,국유지,112.31089785834774,126.99135217625908,37.54078308566229,107.31332634,172.74012233,125.18516661,325.58922381,66,미지정,0
278865,1117000000000004141,이태원동 255-59도,도,국유지,17.704704598523676,126.99014188365653,37.54161816435826,119.69396548,293.54218918,238.03767532,193.97734123,70,미지정,0
278865,1117000000000004141,이태원동 255-59도,도,국유지,17.704704598523676,126.99014188365653,37.54161816435826,119.69396548,293.54218918,238.03767532,193.97734123,66,미지정,0
278866,1117000000000004142,이태원동 255-20도,도,국유지,38.82793393731117,126.99003583171235,37.541217066102476,140.95439936,253.25358923,262.6382136,199.80471048,70,미지정,0
278866,1117000000000004142,이태원동 255-20도,도,국유지,38.82793393731117,126.99003583171235,37.541217066102476,140.95439936,253.25358923,262.6382136,199.80471048,66,미지정,0
278867,1117000000000004143,이태원동 255-64도,도,국유지,39.8726242040284,126.99002342353424,37.541085049241495,148.59058212,239.73108937,273.15993815,205.64465545,70,미지정,0
