parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_nosmoking_zone,dist_to_school,dist_to_childcare_center,complaint_count,building_use,target_label
386966,1117000000000001311,서계동 260-41도,도,국유지,13.818599080201238,126.96311337142181,37.55178412408328,114.24517845,498.59357551,355.85205402,128,미지정,0
386967,1117000000000001312,서계동 266-46도,도,국유지,10.89601791545283,126.9630839453945,37.55168250345034,111.4965933,487.55842881,365.5739205,128,미지정,0
386968,1117000000000001313,서계동 266-3 도,도,국유지,37.635858258698136,126.96307476469056,37.55175964147666,115.94290793,496.15766223,360.19630276,128,미지정,0
386969,1117000000000001314,서계동 266-45도,도,국유지,63.99821682670154,126.96305477725844,37.55162989543585,111.67589205,481.96445054,371.51818863,128,미지정,1
386970,1117000000000001315,서계동 266-33도,도,국유지,217.5636267696973,126.96321944088325,37.55124401876769,90.07644056,438.13391984,413.14821769,128,미지정,0
386971,1117000000000001316,서계동 267-139도,도,국유지,82.9859160988708,126.9630120224152,37.55108299251509,110.43872191,421.94865328,394.4568696,128,미지정,0
386972,1117000000000001317,서계동 266-63도,도,국유지,43.804900949355215,126.96242134616962,37.55139358685026,161.05487124,464.51046708,430.94792698,128,미지정,0
386973,1117000000000001318,서계동 265-25도,도,국유지,14.014718598686159,126.96301702962444,37.551812072544905,123.18979595,502.40385478,359.96257742,128,미지정,1
386974,1117000000000001319,서계동 266-42도,도,국유지,26.323069923208095,126.96302795050919,37.55154781445603,111.08957048,473.11442401,379.66672109,128,미지정,0
386975,1117000000000001320,서계동 266-67도,도,국유지,14.35804431932047,126.96265788592898,37.551535439207655,142.55679712,476.02190861,445.10013898,128,미지정,0
386976,1117000000000001321,서계동 266-40도,도,국유지,21.875450352556072,126.96300680960923,37.551511735858924,111.88667458,469.31417205,383.84073645,128,미지정,0
386977,1117000000000001322,서계동 265-7도,도,국유지,408.92633044952527,126.96348062685469,37.552210254524816,123.38035074,544.46407102,299.9582708,128,미지정,0
386978,1117000000000001323,서계동 266-53도,도,국유지,673.0578468167223,126.96267333417116,37.55160467387708,142.98273405,483.3839879,452.71123801,128,미지정,0
386979,1117000000000001324,서계동 240-27도,도,국유지,28.627453196502756,126.96430275014272,37.55255218082677,141.71747745,586.23290898,221.23211274,128,미지정,0
386980,1117000000000001325,서계동 243-33 도,도,국유지,115.1126808654517,126.96413133324818,37.55275195467519,164.04543945,606.78205649,217.18531101,128,미지정,0
386981,1117000000000001326,서계동 243-20도,도,국유지,231.36193072749302,126.96449443856416,37.55310681624349,204.41963038,649.39803066,167.66863539,128,미지정,0
386982,1117000000000001327,서계동 243-25도,도,국유지,66.68921396927908,126.9643173925245,37.55292552791666,183.17338185,627.55548206,192.29431509,128,미지정,0
386983,1117000000000001328,서계동 240-42도,도,국유지,15.838808741653338,126.96479983157896,37.55236351351909,130.47627289,572.30927125,211.28278773,128,미지정,0
386984,1117000000000001329,서계동 240-43 도,도,국유지,91.82533464045264,126.96538449407242,37.55276590074407,193.89416006,627.5489992,147.99064508,128,미지정,0
386985,1117000000000001330,서계동 240-48도,도,국유지,12.038425891892985,126.96428322416835,37.55257978031229,144.72032762,589.08226508,220.22569629,128,미지정,0
386986,1117000000000001331,서계동 240-50도,도,국유지,13.151575793512166,126.96452468965948,37.55249324832215,137.41642846,582.32993838,213.28787209,128,미지정,0
386987,1117000000000001332,서계동 240-52도,도,국유지,26.45027335989289,126.96473738956865,37.55243945748362,136.42499945,579.55096895,207.0805511,128,미지정,0
386988,1117000000000001333,서계동 240-53도,도,국유지,15.750515945255756,126.96435482731427,37.552464349937736,132.2572647,577.10313122,225.35311966,128,미지정,0
386989,1117000000000001334,서계동 240-57도,도,국유지,56.906934759463184,126.9646949491311,37.55230713094926,121.32078882,564.42799283,221.46167028,128,미지정,0
386990,1117000000000001335,서계동 240-62도,도,국유지,24.331965523946565,126.96477566794302,37.552268658739756,119.94517632,561.56731776,221.44224045,128,미지정,0
386991,1117000000000001336,서계동 240-64도,도,국유지,45.618714364187326,126.96474035776987,37.55233856243505,125.97317164,568.59218181,216.37931464,128,미지정,1
386992,1117000000000001337,서계동 240-65도,도,국유지,20.79150923632551,126.96437074119494,37.55231699323898,116.09300089,561.0599582,237.07064244,128,미지정,1
386993,1117000000000001338,서계동 242-14도,도,국유지,112.86214654939249,126.96481758124783,37.552584203163015,153.92585225,596.65098763,189.79044198,128,미지정,0
386994,1117000000000001339,서계동 242-31도,도,국유지,338.9042365445057,126.96492525069078,37.55282979837852,182.79649862,625.22859252,162.08201093,128,미지정,1
386995,1117000000000001340,서계동 243-8 도,도,국유지,11.459747837856412,126.96469000813006,37.55299240094138,194.60403156,639.31713175,162.48298516,128,미지정,0
386996,1117000000000001341,서계동 244-21 도,도,국유지,15.181741694454104,126.96418516537466,37.55219641343669,102.22268102,545.84851448,257.76465563,128,미지정,0
386997,1117000000000001342,서계동 245-37 도,도,국유지,75.42854595393874,126.96419806743813,37.55181593097992,59.99088373,503.99627736,291.09425579,128,미지정,0
386998,1117000000000001343,서계동 245-38 도,도,국유지,22.096029599779285,126.96411245761207,37.55181552596538,60.86163628,503.13998246,295.39882985,128,미지정,0
386999,1117000000000001344,서계동 245-41 도,도,국유지,11.59233142901212,126.96422099999998,37.551774,55.2536061,499.61207879,293.87039324,128,미지정,0
387000,1117000000000001345,서계동 251-77도,도,국유지,678.1455690675648,126.9650788843117,37.5507506585389,94.47442494,405.78022784,222.83175904,128,미지정,0
387001,1117000000000001346,서계동 256-8도,도,국유지,104.51837439002702,126.9641575554096,37.550991357761724,32.41964004,412.73030166,303.48288699,128,미지정,0
387002,1117000000000001347,서계동 277-4도,도,국유지,127.87491078540916,126.96412368738736,37.5509624745689,36.27134443,409.16710648,304.1297829,128,미지정,0
387003,1117000000000001348,서계동 251-98도,도,국유지,247.90914361842442,126.96451836177752,37.55084932408927,53.47919754,402.70274919,268.37368194,128,미지정,0
387004,1117000000000001349,서계동 278도,도,국유지,125.93834173597861,126.96444946426816,37.55072128739972,64.37687127,387.52995385,265.34785685,128,미지정,1
387005,1117000000000001350,서계동 266-62도,도,국유지,32.50181389087811,126.96238728585797,37.55140257342587,164.13705752,466.1355895,432.24902667,128,미지정,1
387006,1117000000000001351,서계동 258-15 도,도,국유지,47.87990298261866,126.96416579994536,37.55138606418135,13.7470744,456.28168794,333.23004032,128,미지정,0
387007,1117000000000001352,서계동 277도,도,국유지,320.6919966872083,126.96427994641019,37.55167896341885,44.83872525,489.80616266,300.06773633,128,미지정,0
387008,1117000000000001353,서계동 245-55 도,도,국유지,118.39002272253856,126.96421024305185,37.551646333457604,41.13691199,485.43135366,306.36149858,128,미지정,1
387009,1117000000000001354,서계동 256-1도,도,국유지,32.173383506247774,126.964158567444,37.551149317939334,15.74960213,430.12745234,313.78665038,128,미지정,0
387010,1117000000000001355,서계동 265-20도,도,국유지,130.6140942107886,126.96334402893325,37.552186465597934,128.23280803,542.08287969,310.81737919,128,미지정,0
387011,1117000000000001356,서계동 265-21도,도,국유지,125.09752768557519,126.96323541910026,37.55209851488899,127.18206556,532.73148089,324.4524999,128,미지정,0
387012,1117000000000001357,서계동 265-22도,도,국유지,75.64413202297874,126.96314540920092,37.55204289692727,128.68317027,527.03835628,334.50979459,128,미지정,0
387013,1117000000000001358,서계동 265-3도,도,국유지,319.8229902293533,126.96311158086095,37.55194325427392,124.04047611,516.21707089,344.0174164,128,미지정,0
387014,1117000000000001359,서계동 270도,도,국유지,1141.7257497920655,126.96300191106815,37.55183664742661,125.68837502,505.24458912,359.12399988,128,미지정,0
387015,1117000000000001360,서계동 265-19도,도,국유지,36.40475243225228,126.96342734024782,37.55227055845906,131.55765078,551.22461524,299.17613148,128,미지정,0
387016,1117000000000001361,서계동 282도,도,국유지,320.0313734188094,126.96411381227013,37.55252324218556,138.82449228,581.35866221,235.26867728,128,미지정,0
387017,1117000000000001362,서계동 265-16도,도,국유지,61.21708323364146,126.96372651052015,37.55250557649792,143.72120731,577.43807907,262.1858037,128,미지정,0
387018,1117000000000001363,서계동 265-9도,도,국유지,124.31244031299138,126.9636352144294,37.552389150329375,134.50365045,564.3483428,276.64447336,128,미지정,0
387019,1117000000000001364,서계동 237-36도,도,국유지,420.04118255572394,126.96487401991986,37.55341135416764,243.53346695,687.85949169,120.88696671,128,미지정,0
387020,1117000000000001365,서계동 243-39 도,도,국유지,68.17974403547123,126.96473214636073,37.55310744665804,207.86763317,652.51655109,151.1614785,128,미지정,0
387021,1117000000000001366,서계동 243-38도,도,국유지,40.37644941639155,126.96406585438426,37.552853627520044,175.7185515,617.5668332,214.82535975,128,미지정,0
387022,1117000000000001367,서계동 263-12 도,도,국유지,42.696141272899695,126.96379128946059,37.5523494973393,125.47706973,560.31626596,269.22529054,128,미지정,0
387023,1117000000000001368,서계동 265-15도,도,국유지,401.0591045562178,126.96385397942241,37.55254523011118,144.86103418,582.2587235,250.6998928,128,미지정,0
387025,1117000000000001370,서계동 265-17도,도,국유지,56.99998979154043,126.96367503911448,37.55246310983024,140.79687947,572.61654288,268.68986369,128,미지정,0
387026,1117000000000001371,서계동 274도,도,국유지,72.19162339583272,126.9637154633429,37.55234357240865,127.13041027,559.43750795,274.61948548,128,미지정,1
387027,1117000000000001372,서계동 265-18도,도,국유지,53.19977811630815,126.96352166866379,37.552346975143635,134.63433166,559.61316051,287.34508681,128,미지정,0
387028,1117000000000001373,서계동 279-1 도,도,국유지,287.205309069599,126.96443530480336,37.55281760462126,171.94697555,616.89364169,192.17131624,128,미지정,0
387029,1117000000000001374,서계동 104-2도,도,국유지,127.61083352658898,126.96777218554101,37.55052972557609,142.00574798,517.41111978,141.57467339,128,미지정,0
387030,1117000000000001375,서계동 33-61도,도,국유지,4445.711276937567,126.96698837270237,37.551868213559096,219.3933197,590.89802465,217.37972092,128,미지정,0
387031,1117000000000001376,서계동 115-3도,도,국유지,124.58077631308697,126.96843344799576,37.55030455931245,81.36326267,545.4648745,161.90471488,128,미지정,0
387032,1117000000000001377,서계동 115-1도,도,국유지,141.5676720966585,126.96872596922876,37.550193190943,56.88199277,558.98206281,176.90433411,128,미지정,0
387033,1117000000000001378,서계동 115-2도,도,국유지,109.10912360437214,126.96807960865922,37.55039209513109,113.04558893,527.3066932,145.28637821,128,미지정,1
387034,1117000000000001379,서계동 110 도,도,국유지,41.544769179075956,126.96793717087658,37.5504885853006,126.86592663,524.95161745,145.66358989,128,미지정,0
387035,1117000000000001380,서계동 106-2도,도,국유지,97.95769709540764,126.96798175457216,37.5505874813109,125.2671354,535.28119575,156.90209951,128,미지정,0
387036,1117000000000001381,서계동 130-3도,도,국유지,35.140294841257855,126.96932863484977,37.5508721162899,62.99471589,646.57472023,263.00618324,128,미지정,1
387037,1117000000000001382,서계동 33-163도,도,국유지,13.318328518187627,126.96580913942074,37.55230878890526,180.01389679,590.34413825,188.376637,128,미지정,0
387038,1117000000000001383,서계동 56-1도,도,국유지,307.8151564326836,126.96891378264725,37.55163313181568,152.46830854,675.23074022,217.00138832,128,미지정,0
387039,1117000000000001384,서계동 50-1도,도,국유지,174.19296742300503,126.96913735543168,37.552166250185316,167.09897124,731.72674574,168.13178508,128,미지정,1
387040,1117000000000001385,서계동 50-6도,도,국유지,72.40755919646472,126.96888005275632,37.55213777631044,164.61315644,714.18774795,162.41452186,128,미지정,0
387041,1117000000000001386,서계동 33-176도,도,국유지,435.0152217881987,126.96704175720689,37.551912985638936,212.68714532,597.5890021,210.66594003,128,미지정,1
387042,1117000000000001387,서계동 279 도,도,국유지,2665.0164126013406,126.96504603904405,37.55339062589444,245.28174682,688.36175696,109.7767203,128,미지정,0
387043,1117000000000001388,서계동 281도,도,국유지,1866.2081636862713,126.96583690712679,37.55276310655991,217.23427076,638.78382728,137.99341138,128,미지정,0
387044,1117000000000001389,서계동 285도,도,국유지,158.99533485830761,126.9659494857822,37.552703291851735,218.98365447,635.74832954,143.76661418,128,미지정,1
387045,1117000000000001390,서계동 233-13도,도,국유지,90.44076506607234,126.96612158908046,37.554236858219475,207.09162592,802.37421956,27.87721341,128,미지정,1
387046,1117000000000001391,서계동 233-17도,도,국유지,60.29392230405938,126.96583979847107,37.55416681565821,227.94561089,788.14931688,25.08849692,128,미지정,1
387047,1117000000000001392,서계동 280 도,도,국유지,309.6541396728717,126.96583526702452,37.55398015414337,222.96267122,768.04316496,17.08155549,128,미지정,1
387048,1117000000000001393,서계동 280-1 도,도,국유지,19.516120545566082,126.96564788936347,37.55409216750419,241.96251552,775.90919634,35.15365866,128,미지정,1
387049,1117000000000001394,서계동 238-56도,도,국유지,41.64641243981896,126.96627910275129,37.55292210746105,191.5015508,668.65488566,121.37097917,128,미지정,1
387050,1117000000000001395,서계동 239-20도,도,국유지,54.49400684639113,126.96625161486544,37.552775281502136,200.17970773,652.5929838,137.05127083,128,미지정,0
387051,1117000000000001396,서계동 295 도,도,국유지,87.94481554348022,126.9667491523836,37.55425618269677,157.97094579,821.85607414,69.9562224,128,미지정,0
387052,1117000000000001397,서계동 218-4 도,도,국유지,177.39468032261357,126.96675584597031,37.55442719964803,167.75391393,839.89920499,80.13331941,128,미지정,0
387053,1117000000000001398,서계동 233-1 도,도,국유지,215.10293743794318,126.96655692965861,37.55434668724402,177.7026185,825.65991584,60.78161529,128,미지정,0
387054,1117000000000001399,서계동 233-8 도,도,국유지,262.5890102736885,126.96626877104069,37.55425124298331,195.69929145,807.68658096,35.35895366,128,미지정,1
387055,1117000000000001400,서계동 293도,도,국유지,137.18142780067865,126.96649378854497,37.55414651514395,172.85003366,802.83312135,44.42064015,128,미지정,1
387056,1117000000000001401,서계동 233-7도,도,국유지,39.24784393829759,126.96636482675328,37.554329420956186,191.7194072,818.51782228,47.42408096,128,미지정,1
387057,1117000000000001402,서계동 33-97도,도,국유지,27.308336296817288,126.96678658412638,37.55262400736218,168.4010428,656.22341579,166.51229514,128,미지정,0
387058,1117000000000001403,서계동 33-131도,도,국유지,349.64960710529704,126.96669585370151,37.55247239105333,185.19506352,637.58406631,179.24076115,128,미지정,0
387059,1117000000000001404,서계동 246-101 도,도,국유지,10.905747765209526,126.96462883303354,37.552191452038365,107.27645546,550.75706779,235.44937347,128,미지정,0
387060,1117000000000001405,서계동 218-1 도,도,국유지,597.9016371858888,126.96711610022719,37.55432088793026,135.30068376,840.23777848,102.69085174,128,미지정,1
387061,1117000000000001406,서계동 217-67 도,도,국유지,17.471216740086675,126.96705424436337,37.55451758490037,153.96661957,858.51861263,107.55993139,128,미지정,0
387063,1117000000000001408,서계동 217-73 도,도,국유지,24.40473765321076,126.96737541048824,37.55468529294756,150.41299186,886.3484216,152.34748361,128,미지정,0
387064,1117000000000001409,서계동 217-45 도,도,국유지,488.3300387985073,126.96744680141852,37.55468885454406,147.4247279,889.14162328,149.40671062,128,미지정,0
387065,1117000000000001410,서계동 112-3도,도,국유지,26.637346360599622,126.96815668845115,37.55036926748895,106.0602441,530.87580971,148.15489102,128,미지정,1
387066,1117000000000001411,서계동 217-63도,도,국유지,13.700450412929058,126.9671903171081,37.55455126151276,148.40545648,866.40436572,119.75539889,128,미지정,0
387067,1117000000000001412,서계동 217-69도,도,국유지,187.12315618351568,126.96701456707112,37.554449218110996,151.36765418,850.17673451,100.62901824,128,미지정,1
387068,1117000000000001413,서계동 45-1 도,도,국유지,76.437849634327,126.9678143946198,37.55267354182705,105.98671094,705.30122112,103.8285538,128,미지정,0
387069,1117000000000001414,서계동 45-16도,도,국유지,11.655941753357183,126.96770666666666,37.55264633333333,112.84500948,697.68625513,110.75149717,128,미지정,0
387070,1117000000000001415,서계동 246-122 도,도,국유지,35.74761265562847,126.96546878765433,37.55239162469135,164.77331251,589.63255027,184.90322044,128,미지정,1
387071,1117000000000001416,서계동 299도,도,국유지,437.73350094485795,126.96766795243857,37.55256161709256,122.76863268,687.8962657,120.66349074,128,미지정,0
387072,1117000000000001417,서계동 114-1도,도,국유지,208.40613392321393,126.96834102589075,37.5502540648172,89.70786707,535.57523916,152.01103001,128,미지정,0
387073,1117000000000001418,서계동 33-77도,도,국유지,118.28109674016014,126.96748867418428,37.55230568065172,155.27558205,655.4136475,153.17754013,128,미지정,1
387074,1117000000000001419,서계동 217-4 도,도,국유지,431.2506798901595,126.96857867128304,37.55516368033383,104.05204284,979.14225208,183.44663291,128,미지정,0
387075,1117000000000001420,서계동 217-18도,도,국유지,60.680426463484764,126.96841782246464,37.55522554502357,116.98663925,978.92769721,188.92918371,128,미지정,0
387076,1117000000000001421,서계동 115-10도,도,국유지,12.215344494208694,126.96855072179845,37.55010424193764,74.41120063,540.63467087,158.58162081,128,미지정,1
387077,1117000000000001422,서계동 217-19도,도,국유지,81.2014868883416,126.96832418961354,37.555188344082126,118.15284251,971.59603477,184.51985868,128,미지정,0
387078,1117000000000001423,서계동 217-20 도,도,국유지,23.629822868853807,126.96819165719027,37.555140497682785,121.39461679,961.75756447,179.44403322,128,미지정,1
387079,1117000000000001424,서계동 217-28 도,도,국유지,481.5369282073807,126.9680036362467,37.5549766846634,121.47820591,938.2507496,163.10861929,128,미지정,0
387080,1117000000000001425,서계동 217-39 도,도,국유지,219.61279811616987,126.9677720866025,37.554842663109085,151.15791016,916.24062915,153.36345318,128,미지정,0
387081,1117000000000001426,서계동 54-13도,도,국유지,43.84379319270374,126.96859341382394,37.55212887536815,159.52749055,696.96439919,157.23312615,128,미지정,1
387082,1117000000000001427,서계동 56-2도,도,국유지,115.67263503721915,126.96811152328056,37.552141146339395,156.91174166,671.58835815,154.58210232,128,미지정,0
387083,1117000000000001428,서계동 54-10도,도,국유지,125.12216484430246,126.96823741398856,37.55203250906617,168.17900835,668.83227345,165.84193401,128,미지정,0
387085,1117000000000001430,서계동 246-125 도,도,국유지,29.76032224483788,126.96535533926513,37.55219268874609,141.74494786,565.60899365,208.89153441,128,미지정,1
387086,1117000000000001431,서계동 115-4도,도,국유지,58.93872435390949,126.9682757159775,37.550142856782315,96.98368029,523.50128758,140.08618615,128,미지정,0
387087,1117000000000001432,서계동 115-6도,도,국유지,69.12402349896729,126.96883829161936,37.55003678216042,54.44149872,557.51420415,178.3523986,128,미지정,0
387088,1117000000000001433,서계동 214-1도,도,국유지,25.96076402324252,126.96900834888551,37.54997306705704,47.85833061,566.45503646,189.94851327,128,미지정,0
387089,1117000000000001434,서계동 78-2도,도,국유지,664.0658304414246,126.96935791274619,37.551431197317996,125.00591173,688.25393708,250.63164687,128,미지정,0
387090,1117000000000001435,서계동 129-10도,도,국유지,69.57410344621167,126.96944471365477,37.551192166290775,98.80018452,676.78586038,278.12010502,128,미지정,1
387091,1117000000000001436,서계동 145-3도,도,국유지,16.84438673313707,126.96954633333333,37.550873,65.29810376,661.94739219,314.41415388,128,미지정,0
387092,1117000000000001437,서계동 129-1도,도,국유지,101.48810841655359,126.9695048862582,37.55085296132908,62.26857704,657.68218498,274.26708736,128,미지정,0
387093,1117000000000001438,서계동 50-9도,도,국유지,43.81430863938294,126.96922066267489,37.55209689722068,173.95462918,731.10107697,178.31504313,128,미지정,0
387094,1117000000000001439,서계동 300도,도,국유지,182.80319437826984,126.96907306483546,37.55241678944356,140.5952651,748.7450011,140.85064667,128,미지정,0
387095,1117000000000001440,서계동 193-4도,도,국유지,73.96934191434411,126.96952173574655,37.54970421415627,68.29288106,591.57567426,227.42301302,128,미지정,0
387096,1117000000000001441,서계동 130-1도,도,국유지,457.1364965974353,126.96944273908878,37.55101388672202,79.07700495,664.21052816,296.57630967,128,미지정,1
387097,1117000000000001442,서계동 50-10도,도,국유지,146.2867073462112,126.96934945674664,37.55188813305622,175.72036938,722.45958006,204.12583075,128,미지정,0
387098,1117000000000001443,서계동 50-11도,도,국유지,26.11208197986707,126.96927421158063,37.551947521815336,182.44827487,722.43954709,195.25299194,128,미지정,0
387099,1117000000000001444,서계동 66-1도,도,국유지,537.7232662047027,126.96924907338031,37.55189674248186,176.91946405,716.86680019,199.37922299,128,미지정,0
387100,1117000000000001445,서계동 182-3도,도,국유지,1630.3255472779274,126.9696324559619,37.55020499550826,26.9729109,626.96369714,250.52918609,128,미지정,0
387101,1117000000000001446,서계동 194-7도,도,국유지,230.93513881787658,126.96938888747093,37.549942614981695,40.32594565,593.70710061,221.16056541,128,미지정,1
387102,1117000000000001447,서계동 247-46 도,도,국유지,39.13138030661503,126.96596939010026,37.55195713546365,170.63462169,559.05981948,226.47411107,128,미지정,0
387103,1117000000000001448,서계동 247-47도,도,국유지,61.237304315087385,126.96600051233187,37.551765788783904,164.94541613,540.60538147,247.66467879,128,미지정,0
387104,1117000000000001449,서계동 115-8도,도,국유지,76.0777338524349,126.96908668886167,37.549928525890586,47.99775785,569.82599734,195.04372408,128,미지정,0
387105,1117000000000001450,서계동 249-11도,도,국유지,24.655842665582895,126.96594723309468,37.55146838106602,152.53245758,508.56312326,244.25502759,128,미지정,1
387106,1117000000000001451,서계동 235-13 도,도,국유지,18.574829223565757,126.96604628282294,37.55324847632876,201.81161193,695.74082268,83.10946932,128,미지정,0
387107,1117000000000001452,서계동 235-15도,도,국유지,20.104736760258675,126.96597916398373,37.55326635626017,207.35681711,695.76543849,81.2201733,128,미지정,0
387108,1117000000000001453,서계동 235-17 도,도,국유지,24.61115185637027,126.96590037298269,37.553295946403665,213.78971489,696.7769658,78.62937432,128,미지정,0
387109,1117000000000001454,서계동 236-31도,도,국유지,20.71272679930553,126.96551164157195,37.55354224005682,275.52058599,713.77322846,68.0148754,128,미지정,0
387110,1117000000000001455,서계동 249-12도,도,국유지,1353.390074484516,126.96578026543754,37.55119800514991,136.55938411,475.13597783,223.24212605,128,미지정,0
387111,1117000000000001456,서계동 249-14도,도,국유지,65.7442381111905,126.96564438539568,37.5513029658636,124.31024627,480.99409221,239.23259073,128,미지정,0
387112,1117000000000001457,서계동 235-20 도,도,국유지,10.101382397348061,126.96594749676373,37.553415378317155,208.31485082,710.67110838,64.95346634,128,미지정,1
387113,1117000000000001458,서계동 235-22도,도,국유지,22.973318751901388,126.96577131312701,37.55335286780505,224.40686848,699.51417259,75.0014991,128,미지정,0
387114,1117000000000001459,서계동 237-22 도,도,국유지,19.668288287241012,126.96559566060002,37.55342550195296,266.9998371,703.092006,74.03136216,128,미지정,0
387115,1117000000000001460,서계동 237-24 도,도,국유지,15.725777078187093,126.96548898877457,37.553510538197685,271.49163306,709.87389828,71.97322244,128,미지정,1
387116,1117000000000001461,서계동 237-33도,도,국유지,18.25598557665944,126.96519132366372,37.55363229223744,274.71572575,717.19443879,84.24727445,128,미지정,0
387117,1117000000000001462,서계동 236-33 도,도,국유지,22.546662057982758,126.96545657010294,37.55358582731623,278.02255729,717.30388373,68.03053551,128,미지정,1
387118,1117000000000001463,서계동 236-4 도,도,국유지,98.26726764533669,126.96549523113772,37.553843596540254,249.94180434,745.92041011,50.01613152,128,미지정,0
387119,1117000000000001464,서계동 236-6도,도,국유지,48.187319811433554,126.96540214426238,37.55377413564669,295.69426988,736.54468484,60.53947982,128,미지정,0
387120,1117000000000001465,서계동 236-9도,도,국유지,54.00790936104022,126.96537230349253,37.553646375522064,281.4936098,722.13411502,69.7591499,128,미지정,0
387121,1117000000000001466,서계동 236-7 도,도,국유지,54.09121355228126,126.96532788091137,37.55372276215514,288.09586901,729.54135644,68.90532176,128,미지정,0
387122,1117000000000001467,서계동 237-29도,도,국유지,23.880396850407124,126.9652383760438,37.55366825954825,279.80362631,721.9545922,78.69697899,128,미지정,1
387123,1117000000000001468,서계동 233-18도,도,국유지,156.63872035988607,126.96588000830623,37.55409792365807,222.33774219,781.69410189,17.16800721,128,미지정,1
387124,1117000000000001469,서계동 236-18도,도,국유지,75.96093337796628,126.9657106757257,37.553992210681464,234.00378871,766.5100544,27.99165271,128,미지정,1
387125,1117000000000001470,서계동 236-1도,도,국유지,57.52349815284833,126.96565402943769,37.55402981942433,239.79672134,769.32402669,33.19043614,128,미지정,0
387126,1117000000000001471,서계동 236-36도,도,국유지,10.670163089875132,126.9656242156863,37.553900705882356,239.60494593,754.78330432,37.19909932,128,미지정,1
387127,1117000000000001472,서계동 236-3도,도,국유지,64.47191498149186,126.96558792543861,37.55393986368016,243.50935383,758.22890777,39.34963222,128,미지정,1
387128,1117000000000001473,서계동 290-1도,도,국유지,20.16835360787809,126.96616915633354,37.55378811613583,190.10813407,756.03001836,26.36470384,128,미지정,1
387129,1117000000000001474,서계동 232-45 도,도,국유지,14.519440942676738,126.96615683282675,37.553736530226274,190.46932632,750.24701813,31.10360332,128,미지정,1
387130,1117000000000001475,서계동 232-46 도,도,국유지,14.406654562219046,126.96606582368956,37.553732692761514,198.41919635,747.40460358,29.54620465,128,미지정,1
387131,1117000000000001476,서계동 236-59 도,도,국유지,27.675716802943498,126.96599523523507,37.55375298304985,204.86287552,747.72364005,27.24714085,128,미지정,1
387132,1117000000000001477,서계동 235-35 도,도,국유지,12.180454296991229,126.96609811594203,37.55368708695652,195.11305552,743.43604601,34.97489518,128,미지정,0
387133,1117000000000001478,서계동 235-37 도,도,국유지,15.529608808923513,126.96604896158298,37.55369052815494,199.47306298,742.49344143,34.08354247,128,미지정,1
387134,1117000000000001479,서계동 236-2도,도,국유지,15.882589116226882,126.96566362622208,37.553932451373875,236.78140862,759.05292876,32.93576572,128,미지정,1
387135,1117000000000001480,서계동 289도,도,국유지,29.897069458849728,126.96616235017223,37.55362521207151,189.01621889,738.65410347,42.96736524,128,미지정,1
387136,1117000000000001481,서계동 235-33 도,도,국유지,21.546339258551598,126.96622176369294,37.55343564345319,183.98269916,720.41086801,64.64261435,128,미지정,0
387137,1117000000000001482,서계동 288도,도,국유지,97.2479329124908,126.96622247117449,37.55342043334003,184.04149304,718.83719852,66.2878309,128,미지정,0
387138,1117000000000001483,서계동 235-11 도,도,국유지,29.73542933911085,126.96612580491424,37.553220974659176,195.42572772,695.12205268,86.58280287,128,미지정,0
387139,1117000000000001484,서계동 238-93도,도,국유지,47.883750312263146,126.96625558894007,37.55306657893838,188.28644632,682.89791262,105.23096065,128,미지정,0
387140,1117000000000001485,서계동 287도,도,국유지,407.7889608417172,126.96657137253433,37.55305553529901,162.12671879,692.05144988,115.03081469,128,미지정,0
387141,1117000000000001486,서계동 32-6도,도,국유지,85.64675676316256,126.96651603492502,37.552744954444826,180.97222412,658.42936265,145.53017598,128,미지정,0
387142,1117000000000001487,서계동 234-36 도,도,국유지,48.28046020399779,126.96647341451688,37.55377426257702,163.2901823,763.2614605,46.53071036,128,미지정,0
387143,1117000000000001488,서계동 232-43 도,도,국유지,24.743397697340697,126.96632620504691,37.553766012286964,176.02448404,758.08197137,36.81254252,128,미지정,1
387144,1117000000000001489,서계동 234-37 도,도,국유지,13.166099967667833,126.96638561415267,37.553747788081935,170.5507581,757.89208481,42.04508797,128,미지정,1
387145,1117000000000001490,서계동 232-44 도,도,국유지,26.665600284701213,126.9662610017163,37.55374467028319,181.4309157,753.98720099,34.80307811,128,미지정,1
387146,1117000000000001491,서계동 233-4도,도,국유지,64.78542421711609,126.96647733012918,37.554292066000606,180.98057121,817.66682776,51.49803814,128,미지정,1
387147,1117000000000001492,서계동 234-40 도,도,국유지,18.589417305076495,126.96624249582344,37.55365333016793,182.11767487,743.85847228,42.63017138,128,미지정,1
387148,1117000000000001493,서계동 290도,도,국유지,264.76772522425745,126.9665524564376,37.553812243497894,157.12833891,769.61308859,50.73081388,128,미지정,0
387149,1117000000000001494,서계동 235-4 도,도,국유지,14.284120845142752,126.96622111992218,37.55355776610596,183.62772974,733.20806729,51.68227757,128,미지정,1
387150,1117000000000001495,서계동 234-33도,도,국유지,95.771751988912,126.96642394475448,37.5535468593518,165.70179516,738.0492977,61.03559013,128,미지정,0
387151,1117000000000001496,서계동 33-96도,도,국유지,83.56767191831023,126.96685700737392,37.552711020263665,157.63498154,667.63017076,160.46687865,128,미지정,0
